Date,Time,Temp Humidity Index   ,Outside Temperature,WindChill,Hi Temperature,Low Temperature,Outside Humidity,DewPoint,WindSpeed,Hi,Wind Direction,Rain,Barometer,Inside  Temperature,Inside  Humidity,ArchivePeriod
25/06/2006,20:40,10.5,10.5,10.5,10.6,10.4,76,6.4,1,7,ENE,0,1010.3,20.4,47,10
25/06/2006,20:50,10.4,10.4,10.4,10.5,10.3,77,6.6,2,6,ENE,0,1010.3,20.4,47,10
25/06/2006,21:00,10.2,10.2,10.2,10.3,10.1,77,6.4,1,6,ENE,0,1010.4,20.4,47,10
25/06/2006,21:10,10.2,10.2,10.2,10.3,10.1,78,6.5,2,6,ENE,0,1010.4,20.4,47,10
25/06/2006,21:20,10,10,10,10.1,9.9,78,6.3,1,6,ENE,0,1010.6,20.4,47,10
25/06/2006,21:30,10,10,10,10.1,9.9,79,6.6,1,4,ENE,0,1010.5,20.4,48,10
25/06/2006,21:40,9.8,9.8,9.8,9.9,9.7,80,6.6,1,4,ENE,0,1010.7,20.4,48,10
25/06/2006,21:50,9.7,9.7,9.7,9.8,9.6,80,6.4,0,2,ENE,0,1010.6,20.4,48,10
25/06/2006,22:00,9.6,9.6,9.6,9.7,9.5,81,6.5,0,0,---,0,1010.6,20.4,48,10
25/06/2006,22:10,9.6,9.6,9.6,9.7,9.5,81,6.4,0,2,ENE,0,1010.8,20.4,48,10
25/06/2006,22:20,9.6,9.6,9.6,9.7,9.5,82,6.7,0,3,ENE,0,1010.9,20.4,48,10
25/06/2006,22:30,9.6,9.6,9.6,9.7,9.5,82,6.7,0,3,ENE,0,1011,20.4,48,10
25/06/2006,22:40,9.6,9.6,9.6,9.7,9.5,82,6.7,1,4,ENE,0,1010.9,20.4,48,10
25/06/2006,22:50,9.6,9.6,9.6,9.7,9.5,82,6.7,2,5,ENE,0,1010.9,20.4,48,10
25/06/2006,23:00,9.7,9.7,9.7,9.8,9.6,82,6.8,1,4,ENE,0,1011,20.4,48,10
25/06/2006,23:10,9.8,9.8,9.8,9.9,9.7,82,6.9,2,5,ENE,0,1010.9,20.4,48,10
25/06/2006,23:20,9.9,9.9,9.9,10,9.8,81,6.8,1,4,E,0,1010.9,20.3,48,10
25/06/2006,23:30,9.9,9.9,9.9,10,9.8,81,6.8,2,5,E,0,1010.9,20.3,48,10
25/06/2006,23:40,9.9,9.9,9.9,10,9.8,82,6.9,0,5,E,0,1010.8,20.3,48,10
25/06/2006,23:50,9.9,9.9,9.9,10,9.8,82,6.9,1,6,E,0,1010.8,20.3,48,10
26/06/2006,00:00,9.9,9.9,9.9,10,9.8,82,7,2,5,E,0,1010.9,20.3,48,10
26/06/2006,00:10,9.9,9.9,9.9,10,9.8,82,7,2,7,E,0,1010.8,20.3,48,10
26/06/2006,00:20,9.9,9.9,9.9,10,9.8,82,7,2,4,E,0,1010.7,20.3,48,10
26/06/2006,00:30,9.9,9.9,9.9,10,9.8,82,7,2,6,E,0,1010.6,20.2,48,10
26/06/2006,00:40,9.8,9.8,9.8,9.9,9.7,82,6.8,1,4,E,0,1010.5,20.2,48,10
26/06/2006,00:50,9.6,9.6,9.6,9.7,9.5,82,6.7,0,4,NE,0,1010.4,20.2,48,10
26/06/2006,01:00,9.4,9.4,9.4,9.5,9.3,82,6.6,0,0,---,0,1010.5,20.2,48,10
26/06/2006,01:10,9.3,9.3,9.3,9.4,9.2,82,6.4,0,0,---,0,1010.4,20.2,48,10
26/06/2006,01:20,9.1,9.1,9.1,9.2,9,83,6.4,0,1,---,0,1010.4,20.2,48,10
26/06/2006,01:30,8.9,8.9,8.9,9,8.8,83,6.2,0,0,---,0,1010.3,20.2,48,10
26/06/2006,01:40,8.8,8.8,8.8,8.9,8.7,83,6.1,0,1,NE,0,1010.3,20.2,48,10
26/06/2006,01:50,8.6,8.6,8.6,8.7,8.5,83,5.8,0,1,---,0,1010.1,20.2,48,10
26/06/2006,02:00,8.4,8.4,8.4,8.5,8.3,84,5.9,0,0,---,0,1010.2,20.1,48,10
26/06/2006,02:10,8.2,8.2,8.2,8.3,8.1,83,5.5,0,1,---,0,1010.1,20.1,48,10
26/06/2006,02:20,8.1,8.1,8.1,8.2,8,84,5.5,0,1,NE,0,1010,20.1,48,10
26/06/2006,02:30,8.1,8.1,8.1,8.2,8,84,5.5,0,1,NE,0,1009.9,20.1,48,10
26/06/2006,02:40,7.9,7.9,7.9,8,7.8,85,5.6,0,1,---,0,1009.9,20.1,48,10
26/06/2006,02:50,7.9,7.9,7.9,8,7.8,85,5.5,0,0,---,0,1009.8,20,48,10
26/06/2006,03:00,7.9,7.9,7.9,8,7.8,85,5.5,0,0,---,0,1009.9,20,48,10
26/06/2006,03:10,7.9,7.9,7.9,8,7.8,85,5.5,0,0,---,0,1010,20,48,10
26/06/2006,03:20,7.8,7.8,7.8,7.9,7.7,85,5.4,0,1,NE,0,1010.1,19.9,48,10
26/06/2006,03:30,7.7,7.7,7.7,7.8,7.6,86,5.5,0,0,---,0,1009.9,19.9,48,10
26/06/2006,03:40,7.6,7.6,7.6,7.7,7.5,86,5.4,0,1,NE,0,1009.9,19.9,48,10
26/06/2006,03:50,7.4,7.4,7.4,7.5,7.3,86,5.3,0,0,---,0,1010,19.9,48,10
26/06/2006,04:00,7.3,7.3,7.3,7.4,7.2,86,5.2,0,0,---,0,1009.9,19.9,48,10
26/06/2006,04:10,7.3,7.3,7.3,7.4,7.2,86,5.1,0,0,---,0,1009.9,19.9,48,10
26/06/2006,04:20,7.2,7.2,7.2,7.3,7.1,86,5,0,2,---,0,1010,19.9,48,10
26/06/2006,04:30,7.3,7.3,7.3,7.4,7.2,87,5.3,0,2,NE,0,1009.9,19.8,48,10
26/06/2006,04:40,7.4,7.4,7.4,7.5,7.3,87,5.4,0,0,---,0,1010,19.8,48,10
26/06/2006,04:50,7.5,7.5,7.5,7.6,7.4,87,5.5,0,2,NE,0,1010,19.8,48,10
26/06/2006,05:00,7.9,7.9,7.9,8,7.8,88,6.1,0,1,NE,0,1009.9,19.8,48,10
26/06/2006,05:10,8.7,8.7,8.7,8.8,8.6,88,6.8,0,3,NE,0,1009.9,19.8,48,10
26/06/2006,05:20,9.3,9.3,9.3,9.4,9.2,85,6.9,0,0,---,0,1010,19.8,48,10
26/06/2006,05:30,9.5,9.5,9.5,9.6,9.4,83,6.8,0,2,NE,0,1010,19.8,48,10
26/06/2006,05:40,9.6,9.6,9.6,9.7,9.5,82,6.6,1,4,NE,0,1009.9,19.8,48,10
26/06/2006,05:50,9.6,9.6,9.6,9.7,9.5,81,6.5,1,3,NE,0,1009.9,19.8,48,10
26/06/2006,06:00,9.7,9.7,9.7,9.8,9.6,81,6.6,1,4,NE,0,1010.1,19.8,48,10
26/06/2006,06:10,9.9,9.9,9.9,10,9.8,80,6.6,2,6,ENE,0,1010.1,19.8,48,10
26/06/2006,06:20,10.1,10.1,10.1,10.2,10,78,6.4,2,5,ENE,0,1010.2,19.8,48,10
26/06/2006,06:30,10.2,10.2,10.2,10.3,10.1,77,6.4,2,5,ENE,0,1010.2,19.8,48,10
26/06/2006,06:40,10.3,10.3,10.3,10.4,10.2,75,6.1,2,7,NE,0,1010.1,19.8,48,10
26/06/2006,06:50,10.6,10.6,10.6,10.7,10.5,74,6.2,2,7,NE,0,1010.1,19.8,48,10
26/06/2006,07:00,10.7,10.7,10.7,10.8,10.6,74,6.3,2,5,ENE,0,1010.1,19.8,48,10
26/06/2006,07:10,10.9,10.9,10.9,11,10.8,71,5.9,2,6,ENE,0,1010,19.8,48,10
26/06/2006,07:20,11.2,11.2,11.2,11.3,11.1,70,5.9,3,7,ENE,0,1010,19.9,48,10
26/06/2006,07:30,11.4,11.4,11.4,11.5,11.3,69,5.9,3,8,ENE,0,1010,19.9,48,10
26/06/2006,07:40,11.6,11.6,11.6,11.7,11.5,68,5.8,3,7,E,0,1010,19.9,48,10
26/06/2006,07:50,11.8,11.8,11.8,11.9,11.7,68,6.1,4,7,E,0,1010,19.9,48,10
26/06/2006,08:00,11.9,11.9,11.9,12,11.8,67,5.9,3,7,E,0,1009.9,20,48,10
26/06/2006,08:10,12.1,12.1,12.1,12.2,12,68,6.3,4,7,E,0,1009.9,20,48,10
26/06/2006,08:20,12.2,12.2,12.2,12.3,12.1,67,6.2,2,5,E,0,1009.8,20.1,48,10
26/06/2006,08:30,12.2,12.2,12.2,12.3,12.1,67,6.3,2,6,NE,0,1009.8,20.1,48,10
26/06/2006,08:40,12.5,12.5,12.5,12.6,12.4,67,6.6,2,6,E,0,1009.8,20.1,48,10
26/06/2006,08:50,12.8,12.8,12.8,12.9,12.7,68,7.1,2,7,ENE,0,1009.7,20.2,47,10
26/06/2006,09:00,13.3,13.3,13.3,13.4,13.2,67,7.3,2,7,E,0,1009.9,20.2,48,10
26/06/2006,09:10,13.7,13.7,13.7,13.8,13.6,67,7.7,3,6,E,0,1009.8,20.3,48,10
26/06/2006,09:20,14.2,14.2,14.2,14.3,14.1,65,7.7,2,5,E,0,1010,20.3,48,10
26/06/2006,09:30,14.6,14.6,14.6,14.7,14.5,66,8.3,1,4,E,0,1009.9,20.4,47,10
26/06/2006,09:40,15.1,15.1,15.1,15.2,15,64,8.3,2,8,ENE,0,1009.9,20.4,47,10
26/06/2006,09:50,15.6,15.6,15.6,15.7,15.5,62,8.4,2,7,E,0,1009.9,20.4,48,10
26/06/2006,10:00,15.8,15.8,15.8,15.9,15.7,61,8.3,3,7,ENE,0,1009.9,20.5,48,10
26/06/2006,10:10,15.7,15.7,15.7,15.8,15.6,62,8.4,2,7,E,0,1009.8,20.6,47,10
26/06/2006,10:20,15.1,15.1,15.1,15.2,15,63,8.1,2,5,ENE,0,1009.8,20.6,47,10
26/06/2006,10:30,14.7,14.7,14.7,14.8,14.6,65,8.2,2,8,ESE,0,1009.7,20.6,47,10
26/06/2006,10:40,14.9,14.9,14.9,15,14.8,64,8.2,4,9,E,0,1009.9,20.7,47,10
26/06/2006,10:50,14.9,14.9,14.9,15,14.8,64,8.2,3,9,E,0,1009.8,20.7,47,10
26/06/2006,11:00,14.9,14.9,14.9,15,14.8,63,7.9,4,10,E,0,1009.8,20.8,47,10
26/06/2006,11:10,14.5,14.5,13.5,14.6,14.4,63,7.6,5,11,E,0,1009.8,20.8,47,10
26/06/2006,11:20,14.3,14.3,14.3,14.4,14.2,63,7.3,3,8,E,0,1009.7,20.9,47,10
26/06/2006,11:30,14.1,14.1,14.1,14.2,14,64,7.4,3,9,ENE,0,1009.8,20.9,47,10
26/06/2006,11:40,14.2,14.2,14.2,14.3,14.1,62,7,3,7,ENE,0,1009.8,20.9,47,10
26/06/2006,11:50,14.1,14.1,14.1,14.2,14,63,7.1,3,8,ENE,0,1009.6,21,47,10
26/06/2006,12:00,14,14,14,14.1,13.9,63,7.1,4,9,ENE,0,1009.5,21,47,10
26/06/2006,12:10,14.1,14.1,14.1,14.2,14,63,7.2,2,7,E,0,1009.4,21.1,47,10
26/06/2006,12:20,14.4,14.4,14.4,14.5,14.3,62,7.2,4,10,E,0,1009.5,21.1,47,10
26/06/2006,12:30,14.6,14.6,14.6,14.7,14.5,62,7.4,4,8,ENE,0,1009.4,21.1,47,10
26/06/2006,12:40,14.6,14.6,14.6,14.7,14.5,62,7.4,3,9,ENE,0,1009.4,21.2,46,10
26/06/2006,12:50,14.6,14.6,14.6,14.7,14.5,62,7.4,3,10,ENE,0,1009.4,21.2,46,10
26/06/2006,13:00,14.9,14.9,14.9,15,14.8,62,7.7,3,10,E,0,1009.4,21.2,46,10
26/06/2006,13:10,15.2,15.2,15.2,15.3,15.1,60,7.4,4,9,ENE,0,1009.3,21.3,46,10
26/06/2006,13:20,15.3,15.3,15.3,15.4,15.2,60,7.6,4,12,E,0,1009.3,21.3,46,10
26/06/2006,13:30,15.4,15.4,15.4,15.5,15.3,60,7.7,4,11,E,0,1009.4,21.3,46,10
26/06/2006,13:40,15.5,15.5,14.6,15.6,15.4,59,7.6,5,10,E,0,1009.2,21.3,46,10
26/06/2006,13:50,15.3,15.3,15.3,15.4,15.2,59,7.4,4,10,E,0,1009.3,21.3,46,10
26/06/2006,14:00,15.1,15.1,14.1,15.2,15,58,6.9,5,10,E,0,1009.3,21.3,46,10
26/06/2006,14:10,14.8,14.8,14.8,14.9,14.7,59,6.9,4,8,E,0,1009.3,21.3,46,10
26/06/2006,14:20,14.7,14.7,14.7,14.8,14.6,59,6.7,4,9,E,0,1009.2,21.4,46,10
26/06/2006,14:30,14.5,14.5,14.5,14.6,14.4,60,6.8,4,9,ENE,0,1009.3,21.4,45,10
26/06/2006,14:40,14.6,14.6,14.6,14.7,14.5,59,6.7,4,10,ENE,0,1009.4,21.4,45,10
26/06/2006,14:50,14.3,14.3,14.3,14.4,14.2,60,6.7,3,10,E,0,1009.2,21.4,46,10
26/06/2006,15:00,14.2,14.2,14.2,14.3,14.1,60,6.5,3,10,E,0,1009.2,21.4,45,10
26/06/2006,15:10,14.1,14.1,14.1,14.2,14,61,6.7,2,7,E,0,1009,21.4,45,10
26/06/2006,15:20,14.2,14.2,14.2,14.3,14.1,61,6.8,2,7,E,0,1009,21.4,45,10
26/06/2006,15:30,14.2,14.2,14.2,14.3,14.1,61,6.8,4,9,ENE,0,1008.8,21.4,45,10
26/06/2006,15:40,14.1,14.1,14.1,14.2,14,61,6.7,3,9,E,0,1008.9,21.4,45,10
26/06/2006,15:50,14,14,14,14.1,13.9,61,6.6,4,9,E,0,1008.9,21.4,45,10
26/06/2006,16:00,13.8,13.8,13.8,13.9,13.7,61,6.4,3,7,E,0,1008.9,21.4,45,10
26/06/2006,16:10,13.8,13.8,13.8,13.9,13.7,61,6.4,4,9,E,0,1008.8,21.4,46,10
26/06/2006,16:20,13.7,13.7,13.7,13.8,13.6,62,6.5,3,7,E,0,1008.8,21.4,45,10
26/06/2006,16:30,13.7,13.7,13.7,13.8,13.6,61,6.3,2,6,E,0,1008.9,21.4,46,10
26/06/2006,16:40,13.7,13.7,13.7,13.8,13.6,61,6.3,2,6,E,0,1008.9,21.4,46,10
26/06/2006,16:50,13.6,13.6,13.6,13.7,13.5,61,6.2,3,8,ENE,0,1008.9,21.3,45,10
26/06/2006,17:00,13.4,13.4,13.4,13.5,13.3,61,6.1,3,10,E,0,1008.9,21.3,45,10
26/06/2006,17:10,13.4,13.4,13.4,13.5,13.3,61,6.1,3,8,E,0,1008.9,21.3,45,10
26/06/2006,17:20,13.3,13.3,13.3,13.4,13.2,61,5.9,3,8,E,0,1009,21.3,45,10
26/06/2006,17:30,13.2,13.2,12.1,13.3,13.1,61,5.8,5,11,E,0,1009.1,21.2,45,10
26/06/2006,17:40,13,13,13,13.1,12.9,61,5.7,4,9,ENE,0,1009.1,21.2,45,10
26/06/2006,17:50,12.7,12.7,11.6,12.8,12.6,62,5.6,5,9,E,0,1009.2,21.2,45,10
26/06/2006,18:00,12.6,12.6,12.6,12.7,12.5,62,5.5,4,10,ENE,0,1009.2,21.2,45,10
26/06/2006,18:10,12.3,12.3,12.3,12.4,12.2,62,5.3,4,9,E,0,1009.3,21.2,45,10
26/06/2006,18:20,12.1,12.1,12.1,12.2,12,63,5.2,4,8,E,0,1009.3,21.2,45,10
26/06/2006,18:30,12,12,12,12.1,11.9,63,5.2,4,9,E,0,1009.3,21.1,45,10
26/06/2006,18:40,11.9,11.9,11.9,12,11.8,63,5.1,4,8,ENE,0,1009.4,21.1,45,10
26/06/2006,18:50,11.8,11.8,11.8,11.9,11.7,63,5,4,8,E,0,1009.4,21.1,45,10
26/06/2006,19:00,11.7,11.7,11.7,11.8,11.6,64,5.2,3,7,E,0,1009.3,21.1,46,10
26/06/2006,19:10,11.8,11.8,11.8,11.9,11.7,65,5.4,4,8,E,0,1009.4,21.1,46,10
26/06/2006,19:20,11.8,11.8,11.8,11.9,11.7,65,5.4,4,9,ENE,0,1009.4,21.1,45,10
26/06/2006,19:30,11.7,11.7,11.7,11.8,11.6,65,5.3,4,10,ENE,0,1009.4,21,45,10
26/06/2006,19:40,11.6,11.6,11.6,11.7,11.5,66,5.4,4,8,E,0,1009.4,21,46,10
26/06/2006,19:50,11.4,11.4,11.4,11.5,11.3,67,5.6,3,8,ENE,0,1009.4,21,46,10
26/06/2006,20:00,11.3,11.3,11.3,11.4,11.2,68,5.7,3,6,E,0,1009.5,21,46,10
26/06/2006,20:10,11.2,11.2,11.2,11.3,11.1,68,5.5,3,7,E,0,1009.6,21,46,10
26/06/2006,20:20,11.1,11.1,11.1,11.2,11,69,5.6,3,7,E,0,1009.6,20.9,46,10
26/06/2006,20:30,10.9,10.9,10.9,11,10.8,69,5.5,3,6,E,0,1009.7,20.9,46,10
26/06/2006,20:40,10.9,10.9,10.9,11,10.8,69,5.4,2,6,E,0,1009.8,20.9,46,10
26/06/2006,20:50,10.8,10.8,10.8,10.9,10.7,69,5.4,3,6,E,0,1009.9,20.9,46,10
26/06/2006,21:00,10.8,10.8,10.8,10.9,10.7,70,5.6,2,5,E,0,1010,20.9,46,10
26/06/2006,21:10,10.8,10.8,10.8,10.9,10.7,70,5.6,2,5,E,0,1009.9,20.9,46,10
26/06/2006,21:20,10.8,10.8,10.8,10.9,10.7,70,5.6,3,6,E,0,1009.9,20.9,46,10
26/06/2006,21:30,10.8,10.8,10.8,10.9,10.7,71,5.7,2,6,ENE,0,1010,20.9,46,10
26/06/2006,21:40,10.8,10.8,10.8,10.9,10.7,72,5.9,1,5,ENE,0,1010,20.9,46,10
26/06/2006,21:50,10.8,10.8,10.8,10.9,10.7,72,5.9,1,4,ESE,0,1009.9,20.8,46,10
26/06/2006,22:00,10.7,10.7,10.7,10.8,10.6,73,6.1,1,4,ESE,0,1010,20.9,46,10
26/06/2006,22:10,10.6,10.6,10.6,10.7,10.5,74,6.2,1,4,ESE,0,1010,20.9,46,10
26/06/2006,22:20,10.6,10.6,10.6,10.7,10.5,75,6.4,2,5,ESE,0,1010,20.8,46,10
26/06/2006,22:30,10.5,10.5,10.5,10.6,10.4,76,6.4,1,4,ESE,0,1009.9,20.8,46,10
26/06/2006,22:40,10.5,10.5,10.5,10.6,10.4,76,6.4,1,3,ESE,0,1010,20.8,46,10
26/06/2006,22:50,10.4,10.4,10.4,10.5,10.3,77,6.6,1,4,ESE,0,1010,20.8,47,10
26/06/2006,23:00,10.3,10.3,10.3,10.4,10.2,77,6.5,2,5,E,0,1009.9,20.8,46,10
26/06/2006,23:10,10.4,10.4,10.4,10.5,10.3,77,6.6,1,4,E,0,1010,20.8,46,10
26/06/2006,23:20,10.4,10.4,10.4,10.5,10.3,77,6.6,1,5,E,0,1010,20.7,47,10
26/06/2006,23:30,10.3,10.3,10.3,10.4,10.2,77,6.5,0,2,E,0,1010,20.7,47,10
26/06/2006,23:40,10.3,10.3,10.3,10.4,10.2,77,6.5,0,2,E,0,1009.9,20.7,47,10
26/06/2006,23:50,10.3,10.3,10.3,10.4,10.2,77,6.4,1,3,E,0,1009.9,20.7,47,10
27/06/2006,00:00,10.2,10.2,10.2,10.3,10.1,77,6.4,1,3,E,0,1009.8,20.7,47,10
27/06/2006,00:10,10.2,10.2,10.2,10.3,10.1,77,6.3,0,3,E,0,1009.8,20.7,47,10
27/06/2006,00:20,10.2,10.2,10.2,10.3,10.1,78,6.5,1,4,E,0,1009.7,20.7,47,10
27/06/2006,00:30,10.2,10.2,10.2,10.3,10.1,77,6.3,1,4,E,0,1009.7,20.6,47,10
27/06/2006,00:40,10.1,10.1,10.1,10.2,10,77,6.3,0,3,E,0,1009.7,20.6,47,10
27/06/2006,00:50,10.1,10.1,10.1,10.2,10,77,6.3,0,2,E,0,1009.9,20.6,47,10
27/06/2006,01:00,10.1,10.1,10.1,10.2,10,77,6.3,0,3,E,0,1009.6,20.6,47,10
27/06/2006,01:10,10.1,10.1,10.1,10.2,10,77,6.3,0,2,E,0,1009.6,20.6,47,10
27/06/2006,01:20,10.2,10.2,10.2,10.3,10.1,78,6.5,0,1,E,0,1009.4,20.6,47,10
27/06/2006,01:30,10.2,10.2,10.2,10.3,10.1,78,6.5,0,2,E,0,1009.5,20.6,47,10
27/06/2006,01:40,10.1,10.1,10.1,10.2,10,78,6.4,0,1,E,0,1009.5,20.5,47,10
27/06/2006,01:50,9.9,9.9,9.9,10,9.8,78,6.3,0,1,E,0,1009.4,20.5,47,10
27/06/2006,02:00,9.9,9.9,9.9,10,9.8,78,6.3,0,3,E,0,1009.4,20.5,47,10
27/06/2006,02:10,9.9,9.9,9.9,10,9.8,78,6.2,0,3,E,0,1009.3,20.4,47,10
27/06/2006,02:20,9.8,9.8,9.8,9.9,9.7,78,6.2,0,2,E,0,1009.3,20.4,47,10
27/06/2006,02:30,9.8,9.8,9.8,9.9,9.7,78,6.1,0,0,---,0,1009.4,20.4,47,10
27/06/2006,02:40,9.7,9.7,9.7,9.8,9.6,78,6.1,0,0,---,0,1009.4,20.4,47,10
27/06/2006,02:50,9.7,9.7,9.7,9.8,9.6,78,6.1,0,1,E,0,1009.3,20.4,47,10
27/06/2006,03:00,9.8,9.8,9.8,9.9,9.7,79,6.3,0,1,---,0,1009.2,20.4,47,10
27/06/2006,03:10,9.8,9.8,9.8,9.9,9.7,79,6.4,0,0,---,0,1009.1,20.3,47,10
27/06/2006,03:20,9.8,9.8,9.8,9.9,9.7,79,6.3,0,0,---,0,1009,20.3,47,10
27/06/2006,03:30,9.7,9.7,9.7,9.8,9.6,79,6.2,0,1,E,0,1009.1,20.3,47,10
27/06/2006,03:40,9.7,9.7,9.7,9.8,9.6,79,6.3,0,2,E,0,1009.2,20.3,47,10
27/06/2006,03:50,9.7,9.7,9.7,9.8,9.6,78,6,0,1,E,0,1009.2,20.3,47,10
27/06/2006,04:00,9.7,9.7,9.7,9.8,9.6,78,6,0,1,E,0,1009.2,20.3,47,10
27/06/2006,04:10,9.7,9.7,9.7,9.8,9.6,78,6,0,0,---,0,1009.1,20.2,47,10
27/06/2006,04:20,9.7,9.7,9.7,9.8,9.6,78,6,0,2,E,0,1009,20.2,47,10
27/06/2006,04:30,9.7,9.7,9.7,9.8,9.6,78,6.1,0,2,E,0,1009,20.2,47,10
27/06/2006,04:40,9.7,9.7,9.7,9.8,9.6,78,6.1,0,1,E,0,1009,20.2,47,10
27/06/2006,04:50,9.8,9.8,9.8,9.9,9.7,78,6.1,0,3,E,0,1008.9,20.2,47,10
27/06/2006,05:00,9.8,9.8,9.8,9.9,9.7,79,6.4,0,2,E,0,1009,20.2,47,10
27/06/2006,05:10,9.9,9.9,9.9,10,9.8,79,6.4,1,3,E,0,1008.9,20.1,47,10
27/06/2006,05:20,9.9,9.9,9.9,10,9.8,79,6.5,2,4,E,0,1009,20.1,47,10
27/06/2006,05:30,10.1,10.1,10.1,10.2,10,79,6.6,2,4,E,0,1009,20.1,47,10
27/06/2006,05:40,10.1,10.1,10.1,10.2,10,79,6.6,2,4,E,0,1008.9,20.1,47,10
27/06/2006,05:50,10.1,10.1,10.1,10.2,10,79,6.6,1,4,E,0,1008.9,20.1,47,10
27/06/2006,06:00,10.2,10.2,10.2,10.3,10.1,79,6.7,0,3,E,0,1008.8,20.1,47,10
27/06/2006,06:10,10.3,10.3,10.3,10.4,10.2,79,6.8,1,4,E,0,1008.9,20.1,47,10
27/06/2006,06:20,10.4,10.4,10.4,10.5,10.3,78,6.7,0,2,E,0,1008.9,20.1,47,10
27/06/2006,06:30,10.4,10.4,10.4,10.5,10.3,77,6.6,0,2,E,0,1009,20.1,47,10
27/06/2006,06:40,10.6,10.6,10.6,10.7,10.5,77,6.7,0,1,E,0,1009,20.1,47,10
27/06/2006,06:50,10.8,10.8,10.8,10.9,10.7,77,6.9,0,1,E,0,1009.1,20.1,47,10
27/06/2006,07:00,11.1,11.1,11.1,11.2,11,76,7.1,0,0,---,0,1009.1,20.1,47,10
27/06/2006,07:10,11.3,11.3,11.3,11.4,11.2,74,6.9,0,1,E,0,1009.1,20.1,47,10
27/06/2006,07:20,11.7,11.7,11.7,11.8,11.6,73,7.1,0,0,---,0,1009.2,20.1,47,10
27/06/2006,07:30,11.9,11.9,11.9,12,11.8,70,6.7,0,0,---,0,1009.2,20.1,47,10
27/06/2006,07:40,12.3,12.3,12.3,12.4,12.2,70,6.9,0,0,---,0,1009.3,20.1,47,10
27/06/2006,07:50,12.5,12.5,12.5,12.6,12.4,68,6.8,0,0,---,0,1009.2,20.1,47,10
27/06/2006,08:00,12.9,12.9,12.9,13,12.8,64,6.3,0,1,E,0,1009.1,20.1,47,10
27/06/2006,08:10,13.1,13.1,13.1,13.2,13,62,6,0,2,E,0,1009.2,20.1,47,10
27/06/2006,08:20,13.3,13.3,13.3,13.4,13.2,62,6.2,1,3,ESE,0,1009,20.1,47,10
27/06/2006,08:30,13.2,13.2,13.2,13.3,13.1,60,5.6,0,3,ESE,0,1009,20.1,47,10
27/06/2006,08:40,13.1,13.1,13.1,13.2,13,62,5.9,1,3,ESE,0,1009,20.1,47,10
27/06/2006,08:50,13.1,13.1,13.1,13.2,13,64,6.4,1,3,SE,0,1009,20.1,47,10
27/06/2006,09:00,13.2,13.2,13.2,13.3,13.1,65,6.7,0,3,SE,0,1009,20.1,47,10
27/06/2006,09:10,13.4,13.4,13.4,13.5,13.3,66,7.2,1,3,S,0,1008.9,20.1,47,10
27/06/2006,09:20,13.9,13.9,13.9,14,13.8,66,7.7,1,4,S,0,1008.9,20.2,47,10
27/06/2006,09:30,14.7,14.7,14.7,14.8,14.6,64,7.9,1,3,SSE,0,1008.9,20.2,47,10
27/06/2006,09:40,15.2,15.2,15.2,15.3,15.1,63,8.2,1,5,SSE,0,1008.9,20.2,47,10
27/06/2006,09:50,15.7,15.7,15.7,15.8,15.6,63,8.7,1,4,SSE,0,1008.7,20.3,47,10
27/06/2006,10:00,16.6,16.6,16.6,16.7,16.5,60,8.8,1,4,S,0,1008.8,20.3,47,10
27/06/2006,10:10,17.2,17.2,17.2,17.3,17.1,58,8.8,1,4,SSW,0,1008.8,20.3,47,10
27/06/2006,10:20,17.3,17.3,17.3,17.4,17.2,59,9.3,1,4,SSE,0,1008.8,20.4,46,10
27/06/2006,10:30,17.3,17.3,17.3,17.4,17.2,59,9.2,1,5,SSE,0,1008.8,20.4,46,10
27/06/2006,10:40,17.2,17.2,17.2,17.3,17.1,59,9.1,1,4,SSE,0,1008.8,20.4,46,10
27/06/2006,10:50,17.3,17.3,17.3,17.4,17.2,58,9,1,5,SE,0,1008.7,20.6,46,10
27/06/2006,11:00,17.6,17.6,17.6,17.7,17.5,59,9.4,0,3,SSE,0,1008.8,20.6,46,10
27/06/2006,11:10,17.6,17.6,17.6,17.7,17.5,58,9.2,1,5,S,0,1008.7,20.6,46,10
27/06/2006,11:20,17.3,17.3,17.3,17.4,17.2,59,9.3,1,5,SSE,0,1008.6,20.7,46,10
27/06/2006,11:30,17.1,17.1,17.1,17.2,17,60,9.3,1,4,SSE,0,1008.7,20.7,46,10
27/06/2006,11:40,17.1,17.1,17.1,17.2,17,60,9.3,0,5,S,0,1008.6,20.7,46,10
27/06/2006,11:50,17.2,17.2,17.2,17.3,17.1,61,9.7,1,4,S,0,1008.5,20.8,46,10
27/06/2006,12:00,17.5,17.5,17.5,17.6,17.4,60,9.7,2,5,S,0,1008.5,20.8,46,10
27/06/2006,12:10,17.4,17.4,17.4,17.5,17.3,59,9.3,1,5,S,0,1008.4,20.9,46,10
27/06/2006,12:20,17.4,17.4,17.4,17.5,17.3,60,9.6,1,4,SSE,0,1008.4,20.9,46,10
27/06/2006,12:30,17.6,17.6,17.6,17.7,17.5,59,9.5,1,3,SSE,0,1008.4,21,46,10
27/06/2006,12:40,17.7,17.7,17.7,17.8,17.6,59,9.6,3,9,ENE,0,1008.2,21,46,10
